Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SBILIFE.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TATACONSUM,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2018-08-13,372.831298828125,1376.975830078125,604.1497192382812,2462.658447265625,2749.2509765625,6939.28857421875,335.8447265625,313.0762634277344,3094.435791015625,623.056884765625,228.2359619140625,1091.775634765625,2210.3046875,2584.305419921875,966.0763549804688,478.2877197265625,1872.572998046875,1037.056884765625,462.033935546875,3045.841552734375,217.8840484619141,1668.3897705078125,321.8822631835937,1983.4156494140625,651.8291015625,131.58689880371094,278.9074401855469,324.7139892578125,1286.45654296875,1186.433837890625,937.349609375,8720.82421875,10324.580078125,112.46379852294922,143.62759399414062,163.2235870361328,1165.69091796875,294.1499938964844,651.5252075195312,17054.126953125,548.7206420898438,248.6999969482422,540.304931640625,540.304931640625,540.304931640625,540.304931640625,540.304931640625,540.304931640625,540.304931640625,540.304931640625
2018-08-14,368.8770751953125,1372.8919677734375,617.2833862304688,2477.214111328125,2818.768798828125,7106.39013671875,332.9866943359375,310.5614013671875,3108.318359375,637.38623046875,231.180419921875,1125.254150390625,2246.64013671875,2637.5947265625,965.8316040039062,486.4132690429688,1867.282958984375,1035.792724609375,466.0161437988281,3007.310791015625,217.68743896484372,1683.2513427734375,329.3621520996094,1987.09619140625,651.620849609375,131.6278533935547,280.68505859375,323.76483154296875,1292.3033447265625,1186.6231689453125,933.3723754882812,8848.4755859375,10330.001953125,111.68082427978516,143.8005828857422,163.1367645263672,1188.16650390625,294.8999938964844,656.6580200195312,17131.267578125,585.6002807617188,248.8000030517578,549.9464721679688,549.9464721679688,549.9464721679688,549.9464721679688,549.9464721679688,549.9464721679688,549.9464721679688,549.9464721679688
2018-08-16,366.0597229003906,1372.5968017578125,622.6766967773438,2496.965087890625,2845.0625,7069.72265625,337.5232849121094,311.92193603515625,3124.9921875,642.9395141601562,231.2213287353516,1134.8541259765625,2320.593017578125,2620.445556640625,978.4111328125,485.22119140625,1818.90576171875,1029.1488037109375,459.1468505859375,3022.317626953125,212.4283599853516,1676.640869140625,331.1949157714844,1973.7666015625,661.4532470703125,129.8258514404297,280.2748413085937,311.47296142578125,1244.72900390625,1166.1715087890625,934.157958984375,8993.0888671875,10330.2880859375,112.85529327392578,142.24362182617188,162.96311950683594,1178.5482177734375,292.70001220703125,646.3922729492188,16881.5859375,603.0185546875,251.3000030517578,539.1175537109375,539.1175537109375,539.1175537109375,539.1175537109375,539.1175537109375,539.1175537109375,539.1175537109375,539.1175537109375
2018-08-17,369.8162231445313,1378.3536376953125,626.5219116210938,2491.20849609375,2839.68408203125,7091.0537109375,336.9788818359375,311.3447570800781,3190.31494140625,641.5016479492188,230.15802001953125,1144.9415283203125,2331.1435546875,2590.633056640625,1023.8343505859376,488.043212890625,1813.568115234375,1029.9669189453125,459.2463989257813,2985.16796875,215.9671630859375,1722.3348388671875,336.8420104980469,1979.93408203125,661.8233642578125,130.6859130859375,286.0179748535156,317.0256652832031,1262.5694580078125,1174.2196044921875,944.2238159179688,8945.7314453125,10345.2724609375,112.46379852294922,141.03269958496094,162.44219970703125,1181.4434814453125,302.1000061035156,652.77099609375,17619.263671875,606.7162475585938,258.25,551.0863647460938,551.0863647460938,551.0863647460938,551.0863647460938,551.0863647460938,551.0863647460938,551.0863647460938,551.0863647460938
2018-08-20,373.918701171875,1386.669189453125,623.6255493164062,2560.477783203125,2828.280517578125,7057.33349609375,336.2076721191406,309.9842224121094,3258.4052734375,638.4771118164062,232.32546997070312,1215.0657958984375,2347.51171875,2582.140380859375,1017.9606323242188,480.8421630859375,1846.653076171875,1039.3128662109375,460.3912963867188,3041.974853515625,222.7990875244141,1714.85595703125,335.3064270019531,1980.4810791015625,640.4929809570312,131.5983123779297,285.60772705078125,324.19195556640625,1274.063232421875,1253.32763671875,952.129150390625,8869.734375,10314.8740234375,112.85529327392578,145.9197540283203,162.91969299316406,1212.016357421875,307.6499938964844,670.3124389648438,17580.615234375,609.489501953125,270.1000061035156,569.3719482421875,569.3719482421875,569.3719482421875,569.3719482421875,569.3719482421875,569.3719482421875,569.3719482421875,569.3719482421875
2018-08-21,373.62213134765625,1380.96142578125,634.96142578125,2554.065673828125,2860.201171875,7110.28662109375,334.1208190917969,304.047607421875,3299.8125,644.8236694335938,238.33706665039065,1216.0404052734375,2377.290283203125,2602.914794921875,1042.972900390625,488.7973937988281,1840.2091064453125,1039.238525390625,460.241943359375,3053.713623046875,222.5533447265625,1691.212890625,335.70269775390625,1965.56005859375,640.3541259765625,130.81033325195312,285.2431335449219,324.524169921875,1262.7193603515625,1252.2388916015625,940.5902709960938,8907.8076171875,10358.0234375,114.49242401123048,147.21719360351562,162.8328857421875,1224.08837890625,307.0,667.87060546875,17664.2578125,618.2958984375,268.79998779296875,552.9861450195312,552.9861450195312,552.9861450195312,552.9861450195312,552.9861450195312,552.9861450195312,552.9861450195312,552.9861450195312
2018-08-23,380.0971374511719,1372.5474853515625,630.9663696289062,2513.861572265625,2882.162109375,7085.80810546875,335.617919921875,294.9776611328125,3320.359619140625,652.4594116210938,236.41500854492188,1261.311767578125,2429.205322265625,2617.084228515625,1023.5407104492188,499.0394592285156,1833.4287109375,1031.2310791015625,465.1201477050781,3024.251708984375,217.29425048828125,1710.802978515625,334.0680236816406,1946.9085693359373,646.5775146484375,127.24351501464844,284.42266845703125,322.341064453125,1247.0277099609375,1280.1707763671875,945.7950439453124,9015.326171875,10983.75390625,116.98371887207033,148.68763732910156,165.13365173339844,1245.9261474609375,302.45001220703125,667.8207397460938,17791.3046875,622.4315185546875,256.8999938964844,543.0121459960938,543.0121459960938,543.0121459960938,543.0121459960938,543.0121459960938,543.0121459960938,543.0121459960938,543.0121459960938
2018-08-24,372.4358520507813,1371.3175048828125,639.1063232421875,2510.7724609375,2904.8203125,7044.39501953125,334.7559509277344,294.3180847167969,3259.391845703125,645.7658081054688,238.0099029541016,1267.988037109375,2413.28076171875,2626.445556640625,1037.980224609375,497.9203796386719,1845.691162109375,1026.2484130859375,460.0926208496094,2957.546875,218.32640075683597,1718.667724609375,328.54498291015625,1918.011474609375,637.7399291992188,127.94860076904295,282.9640808105469,336.7685852050781,1253.8240966796875,1271.507080078125,950.901611328125,8957.16796875,10811.20703125,116.9481201171875,151.15281677246094,165.7847900390625,1253.826904296875,300.45001220703125,658.6513671875,18229.244140625,612.8466796875,255.5,546.7642211914062,546.7642211914062,546.7642211914062,546.7642211914062,546.7642211914062,546.7642211914062,546.7642211914062,546.7642211914062
2018-08-27,374.3141174316406,1377.5172119140625,649.3934936523438,2525.14111328125,2938.83203125,7023.9130859375,344.0106201171875,298.1109313964844,3274.549560546875,654.0956420898438,239.7683868408203,1265.064208984375,2408.991455078125,2636.65771484375,1055.7481689453125,505.5350341796875,1851.26953125,1031.5037841796875,458.7486267089844,2968.089111328125,226.3379364013672,1729.6209716796875,338.24755859375,1941.08935546875,654.9060668945312,129.483154296875,285.6989440917969,337.5279235839844,1274.213134765625,1284.00537109375,958.9052124023438,9036.7822265625,10783.2802734375,118.2649383544922,152.27725219726562,171.73204040527344,1267.5673828125,308.0,658.202880859375,18413.291015625,605.0619506835938,258.79998779296875,552.0836791992188,552.0836791992188,552.0836791992188,552.0836791992188,552.0836791992188,552.0836791992188,552.0836791992188,552.0836791992188
2018-08-28,382.5190734863281,1385.0947265625,659.2312622070312,2512.784912109375,2920.755615234375,6965.265625,341.87841796875,295.6373291015625,3294.134033203125,642.8899536132812,241.03616333007807,1248.39794921875,2380.790771484375,2608.991943359375,1049.53173828125,506.386474609375,1880.4112548828125,1038.6435546875,459.395751953125,2976.375244140625,234.9392547607422,1709.2586669921875,337.25244140625,1923.4825439453125,659.2091674804688,129.02694702148438,284.1036071777344,347.5892333984375,1284.4075927734375,1283.53173828125,962.8823852539062,9215.3623046875,10776.3828125,119.79530334472656,151.0230712890625,171.16770935058594,1294.557861328125,305.3500061035156,656.06005859375,18633.0078125,604.4781494140625,260.0,560.7752685546875,560.7752685546875,560.7752685546875,560.7752685546875,560.7752685546875,560.7752685546875,560.7752685546875,560.7752685546875
2018-08-29,381.4810791015625,1371.8094482421875,656.085205078125,2517.184326171875,2973.44189453125,6962.36767578125,340.1545104980469,298.234619140625,3241.274169921875,638.1300048828125,234.16575622558597,1244.353271484375,2350.56884765625,2564.486572265625,1052.3707275390625,502.5426635742188,1881.4691162109373,1030.537109375,464.1743774414063,2988.666748046875,232.82579040527344,1694.445556640625,338.99395751953125,1895.5302734375,652.4537353515625,129.81492614746094,285.1519470214844,378.7222595214844,1287.90576171875,1279.697265625,966.1721801757812,9156.861328125,10750.8828125,118.19375610351562,153.09896850585938,167.60806274414062,1270.217529296875,309.70001220703125,667.0732421875,18649.576171875,604.5267944335938,261.70001220703125,564.4324340820312,564.4324340820312,564.4324340820312,564.4324340820312,564.4324340820312,564.4324340820312,564.4324340820312,564.4324340820312
2018-08-30,379.355712890625,1356.7530517578125,648.944091796875,2528.93212890625,2914.92919921875,6923.751953125,347.59454345703125,299.5950927734375,3219.235107421875,644.0303955078125,233.59323120117188,1267.8416748046875,2346.920166015625,2511.12060546875,1051.391845703125,494.61181640625,1860.2139892578125,1024.38916015625,464.5725708007813,2968.04296875,236.16802978515625,1710.85107421875,342.67596435546875,1865.7874755859373,655.2761840820312,127.94860076904295,291.5788269042969,377.67816162109375,1277.3614501953125,1274.9630126953125,965.2883911132812,8998.220703125,10738.609375,120.79183197021484,153.4882049560547,170.99407958984375,1250.8333740234375,308.6000061035156,661.990234375,18721.30859375,622.723388671875,259.3500061035156,577.87353515625,577.87353515625,577.87353515625,577.87353515625,577.87353515625,577.87353515625,577.87353515625,577.87353515625
2018-08-31,378.7625732421875,1350.6025390625,648.4447021484375,2569.370361328125,2845.0625,6741.8134765625,348.2750549316406,304.4293518066406,3241.7314453125,656.6243896484375,233.87950134277344,1282.6234130859375,2457.208740234375,2552.7509765625,1051.096435546875,509.1598815917969,1861.9451904296875,1021.9595947265624,459.69439697265625,2995.755859375,233.90708923339844,1717.847412109375,340.9344787597656,1896.57470703125,666.7974853515625,129.02694702148438,291.5788269042969,376.20697021484375,1286.5565185546875,1296.7403564453125,947.9555053710938,8891.2890625,11020.09765625,122.07305145263672,155.73712158203125,174.9444122314453,1218.6412353515625,309.6000061035156,670.1629638671875,18777.515625,635.276123046875,267.5,570.4168701171875,570.4168701171875,570.4168701171875,570.4168701171875,570.4168701171875,570.4168701171875,570.4168701171875,570.4168701171875
2018-09-03,380.0476989746094,1339.92529296875,631.0162963867188,2594.69091796875,2713.0478515625,6646.998046875,348.2296447753906,302.74786376953125,3159.494384765625,643.6832885742188,235.2699279785156,1264.1585693359375,2557.19287109375,2627.90576171875,1049.5701904296875,510.4736022949219,1870.4569091796875,1028.8265380859375,458.1015319824219,2985.30615234375,235.33245849609372,1639.6802978515625,332.5255432128906,1887.025146484375,663.6279296875,128.57070922851562,285.5166320800781,376.8239440917969,1268.416259765625,1290.5384521484375,930.7699584960938,8701.4189453125,10730.5224609375,120.64945220947266,153.35845947265625,168.86695861816406,1206.372802734375,306.3500061035156,664.7310791015625,18897.3671875,638.5359497070312,266.6000061035156,570.6543579101562,570.6543579101562,570.6543579101562,570.6543579101562,570.6543579101562,570.6543579101562,570.6543579101562,570.6543579101562
2018-09-04,369.47021484375,1290.426025390625,641.00390625,2560.6650390625,2735.207763671875,6502.42626953125,343.2847900390625,295.349365234375,3052.763671875,638.5266723632812,228.6858367919922,1241.1265869140625,2507.595458984375,2620.75048828125,1007.427978515625,523.7078857421875,1880.0745849609373,1017.2990112304688,450.8837890625,2931.62939453125,231.10552978515625,1593.455322265625,326.90301513671875,1845.8428955078125,682.1591186523438,126.45551300048828,282.2348022460937,370.9864807128906,1256.92236328125,1287.0352783203125,915.0083618164062,8668.52734375,10315.015625,119.65294647216795,150.8068084716797,168.82354736328125,1218.9356689453125,296.3999938964844,662.6380615234375,18228.75,637.7088623046875,261.95001220703125,563.3400268554688,563.3400268554688,563.3400268554688,563.3400268554688,563.3400268554688,563.3400268554688,563.3400268554688,563.3400268554688
2018-09-05,374.8578186035156,1300.266845703125,636.859130859375,2595.0654296875,2705.9267578125,6497.28076171875,337.56866455078125,293.49981689453125,2976.22900390625,641.154541015625,227.05001831054688,1255.2698974609375,2531.851806640625,2643.294189453125,1012.3018798828124,524.9730224609375,1863.33984375,1014.3489379882812,453.3726806640625,2895.952392578125,235.8731231689453,1555.3365478515625,328.04742431640625,1845.0968017578125,675.4498901367188,126.74584197998048,282.8273620605469,378.1053161621094,1237.48291015625,1276.3358154296875,912.7006225585938,8695.50390625,9881.958984375,119.54615783691406,150.2445831298828,169.86537170410156,1204.2626953125,296.54998779296875,667.1729736328125,18085.4296875,645.8827514648438,266.5,564.6224365234375,564.6224365234375,564.6224365234375,564.6224365234375,564.6224365234375,564.6224365234375,564.6224365234375,564.6224365234375
